"---","congress","chamber","icpsr","state_icpsr","district_code","state_abbrev","party_code","occupancy","last_means","bioname","bioguide_id","born","died","nominate_dim1","nominate_dim2","nominate_log_likelihood","nominate_geo_mean_probability","nominate_number_of_votes","nominate_number_of_errors","conditional","nokken_poole_dim1","nokken_poole_dim2"
NA,105,"House",15420,71,2,"CA",200,0,1,"HERGER, Walter William (Wally)","H000528",1945,NA,0.551,0.117,-157.22309,0.841,905,63,NA,0.577,0.23
NA,105,"House",15448,71,8,"CA",100,0,1,"PELOSI, Nancy","P000197",1940,NA,-0.489,-0.174,-168.77566,0.82744,891,66,NA,-0.545,-0.318
NA,105,"House",15600,71,15,"CA",200,0,1,"CAMPBELL, Thomas J.","C000100",1952,NA,0.256,-0.907,-471.55309,0.607,944,210,NA,0.321,-0.947
NA,105,"House",15601,71,47,"CA",200,0,1,"COX, Charles Christopher","C000830",1952,NA,0.54,-0.236,-181.94272,0.814,883,81,NA,0.574,-0.345
NA,105,"House",15621,71,45,"CA",200,0,1,"ROHRABACHER, Dana","R000409",1947,NA,0.626,-0.417,-244.03143,0.77114,939,104,NA,0.732,-0.449
NA,105,"House",15635,71,18,"CA",100,0,1,"CONDIT, Gary Adrian","C000670",1948,NA,-0.103,0.3,-460.96043,0.611,936,218,NA,-0.139,0.447
NA,105,"House",29103,71,1,"CA",200,0,1,"RIGGS, Frank D.","R000252",1950,2023,0.333,-0.28,-176.69156,0.805,815,71,NA,0.372,-0.153
NA,105,"House",29104,71,4,"CA",200,0,1,"DOOLITTLE, John Taylor","D000429",1950,NA,0.519,0.156,-184.64637,0.816,906,76,NA,0.614,0.371
NA,105,"House",29105,71,20,"CA",100,0,1,"DOOLEY, Calvin M.","D000424",1954,NA,-0.19,0.103,-346.0798,0.688,926,155,NA,-0.239,0.079
NA,105,"House",29106,71,35,"CA",100,0,1,"WATERS, Maxine","W000187",1938,NA,-0.656,-0.094,-220.85235,0.77915,885,92,NA,-0.656,-0.149
NA,105,"House",29107,71,51,"CA",200,0,1,"CUNNINGHAM, Randall (Duke)","C000994",1941,2025,0.411,0.001,-159.52791,0.837,898,57,NA,0.408,0.226
NA,105,"House",29309,71,6,"CA",100,0,1,"WOOLSEY, Lynn C.","W000738",1937,NA,-0.556,-0.529,-188.51546,0.816,927,81,NA,-0.511,-0.347
NA,105,"House",29311,71,11,"CA",200,0,1,"POMBO, Richard William","P000419",1961,NA,0.461,0.469,-252.38864,0.76,918,102,NA,0.635,0.452
NA,105,"House",29312,71,14,"CA",100,0,1,"ESHOO, Anna Georges","E000215",1942,NA,-0.379,-0.372,-231.6657,0.77718,919,101,NA,-0.432,-0.409
NA,105,"House",29313,71,17,"CA",100,0,1,"FARR, Sam","F000030",1941,NA,-0.455,-0.219,-221.9345,0.778,882,98,NA,-0.453,-0.118
NA,105,"House",29315,71,25,"CA",200,0,1,"McKEON, Howard P. (Buck)","M000508",1938,NA,0.396,0.208,-148.30847,0.853,934,55,NA,0.441,0.178
NA,105,"House",29316,71,30,"CA",100,0,1,"BECERRA, Xavier","B000287",1958,NA,-0.512,-0.283,-177.38198,0.81632,874,78,NA,-0.592,-0.159
NA,105,"House",29317,71,33,"CA",100,0,1,"ROYBAL-ALLARD, Lucille","R000486",1941,NA,-0.469,-0.171,-154.71505,0.84397,912,54,NA,-0.491,-0.288
NA,105,"House",29318,71,36,"CA",100,0,1,"HARMAN, Jane L.","H000213",1945,NA,-0.262,-0.12,-293.86786,0.692,798,131,NA,-0.289,-0.073
NA,105,"House",29320,71,38,"CA",200,0,1,"HORN, John Stephen (Steve)","H000789",1931,2011,0.167,-0.651,-250.66998,0.767,943,109,NA,0.185,-0.699
NA,105,"House",29321,71,39,"CA",200,0,1,"ROYCE, Edward Randall","R000487",1951,NA,0.657,-0.353,-236.31834,0.77018,905,112,NA,0.817,-0.54
NA,105,"House",29322,71,41,"CA",200,0,1,"KIM, Jay C.","K000181",1939,NA,0.39,-0.084,-190.92159,0.816,938,91,NA,0.295,-0.054
NA,105,"House",29323,71,43,"CA",200,0,1,"CALVERT, Ken","C000059",1953,NA,0.34,0.278,-132.06284,0.86762,930,46,NA,0.347,0.151
NA,105,"House",29325,71,50,"CA",100,0,1,"FILNER, Bob","F000116",1942,2025,-0.652,0.002,-212.00086,0.794,920,87,NA,-0.692,0.033
NA,105,"House",29504,71,16,"CA",100,0,1,"LOFGREN, Zoe","L000397",1947,NA,-0.396,-0.398,-243.26372,0.76919,927,101,NA,-0.399,-0.492
NA,105,"House",29505,71,19,"CA",200,0,1,"RADANOVICH, George P.","R000004",1955,NA,0.484,0.18,-158.92734,0.837,892,66,NA,0.544,0.105
NA,105,"House",29507,71,44,"CA",200,1,1,"BONO, Sonny","B000622",1935,1998,0.375,0.001,-93.68341,0.825,488,36,NA,0.395,0.197
NA,105,"House",29508,71,49,"CA",200,0,1,"BILBRAY, Brian P.","B000461",1951,NA,0.392,-0.376,-308.04722,0.718,929,147,NA,0.3,-0.51
NA,105,"House",29586,71,37,"CA",100,0,1,"MILLENDER-MCDONALD, Juanita","M000714",1938,2007,-0.438,-0.16,-183.21015,0.818,910,74,NA,-0.478,-0.128
NA,105,"House",29705,71,10,"CA",100,0,1,"TAUSCHER, Ellen O'Kane","T000057",1951,2019,-0.308,-0.169,-287.65164,0.735,935,141,NA,-0.28,-0.18
NA,105,"House",29706,71,22,"CA",100,1,1,"CAPPS, Walter Holden","C000134",1934,1997,-0.351,-0.241,-86.87711,0.815,424,32,NA,-0.351,-0.253
NA,105,"House",29707,71,24,"CA",100,0,1,"SHERMAN, Brad","S000344",1954,NA,-0.345,-0.139,-322.97709,0.70792,935,152,NA,-0.25,-0.196
NA,105,"House",29708,71,27,"CA",200,0,1,"ROGAN, James E.","R000386",1957,NA,0.475,-0.088,-186.99061,0.813,904,79,NA,0.505,-0.098
NA,105,"House",29709,71,46,"CA",100,0,1,"SANCHEZ, Loretta","S000030",1960,NA,-0.367,0.025,-247.46586,0.759,896,121,NA,-0.334,-0.011
NA,105,"House",29774,71,22,"CA",100,2,2,"CAPPS, Lois","C001036",1938,NA,-0.389,-0.227,-84.8961,0.797,374,32,NA,-0.311,-0.257
NA,105,"House",29775,71,44,"CA",200,2,2,"BONO, Mary","B001228",1961,NA,0.353,-0.218,-78.56314,0.796,344,32,NA,0.4,-0.133
NA,105,"House",29778,71,9,"CA",100,2,2,"LEE, Barbara","L000551",1946,NA,-0.676,-0.582,-42.91858,0.88334,346,17,NA,-0.749,-0.508
NA,105,"House",15058,62,6,"CO",200,0,1,"SCHAEFER, Daniel","S000109",1936,2006,0.479,-0.123,-162.35026,0.838,916,64,NA,0.485,0.251
NA,105,"House",15419,62,5,"CO",200,0,1,"HEFLEY, Joel M.","H000444",1935,NA,0.591,0.13,-285.81835,0.736,934,124,NA,0.663,0.153
NA,105,"House",15443,62,2,"CO",100,0,1,"SKAGGS, David Evans","S000462",1943,NA,-0.355,-0.187,-247.70814,0.756,887,100,NA,-0.404,-0.367
NA,105,"House",29326,62,3,"CO",200,0,1,"McINNIS, Scott","M000477",1953,NA,0.391,-0.083,-169.48239,0.828,897,73,NA,0.402,-0.095
NA,105,"House",29710,62,1,"CO",100,0,1,"DEGETTE, Diana","D000197",1957,NA,-0.431,-0.309,-177.64449,0.82458,921,73,NA,-0.461,-0.424
NA,105,"House",29711,62,4,"CO",200,0,1,"SCHAFFER, Robert W.","S000112",1962,NA,0.638,0.77,-299.73592,0.728,944,128,NA,0.732,0.622
NA,105,"House",14825,1,2,"CT",100,0,1,"GEJDENSON, Samuel","G000120",1948,NA,-0.416,-0.486,-248.57833,0.766,932,118,NA,-0.456,-0.079
NA,105,"House",14877,1,1,"CT",100,0,1,"KENNELLY, Barbara Bailey","K000118",1936,NA,-0.346,-0.13,-207.3617,0.782,842,94,NA,-0.379,-0.158
NA,105,"House",15028,1,6,"CT",200,0,1,"JOHNSON, Nancy Lee","J000163",1935,NA,0.122,-0.513,-277.23625,0.744,936,117,NA,0.106,-0.724
NA,105,"House",15449,1,4,"CT",200,0,1,"SHAYS, Christopher H.","S001144",1945,NA,0.129,-0.992,-277.35308,0.745,943,144,NA,0.13,-0.992
NA,105,"House",29109,1,3,"CT",100,0,1,"DeLAURO, Rosa L.","D000216",1943,NA,-0.414,-0.106,-201.87159,0.80637,938,97,NA,-0.479,-0.089
NA,105,"House",29712,1,5,"CT",100,0,1,"MALONEY, James H.","M000090",1948,NA,-0.244,-0.053,-313.08007,0.715,935,138,NA,-0.262,-0.053
NA,105,"House",29327,11,1,"DE",200,0,1,"CASTLE, Michael Newbold","C000243",1939,2025,0.229,-0.7,-240.9838,0.773,938,98,NA,0.166,-0.708
NA,105,"House",13047,43,10,"FL",200,0,1,"YOUNG, Charles William (Bill)","Y000031",1930,2013,0.325,-0.112,-153.97291,0.833,840,57,NA,0.302,0.033
NA,105,"House",14842,43,8,"FL",200,0,1,"McCOLLUM, Ira William, Jr. (Bill)","M000350",1944,NA,0.377,-0.101,-176.4908,0.825,916,79,NA,0.437,-0.082
NA,105,"House",14860,43,22,"FL",200,0,1,"SHAW, Eugene Clay, Jr.","S000303",1939,2013,0.3,-0.142,-192.47433,0.814,935,82,NA,0.306,-0.28
NA,105,"House",15006,43,9,"FL",200,0,1,"BILIRAKIS, Michael","B000463",1930,NA,0.382,-0.219,-177.5141,0.826,928,69,NA,0.363,-0.114
NA,105,"House",15605,43,14,"FL",200,0,1,"GOSS, Porter J.","G000336",1938,NA,0.421,-0.394,-163.03433,0.831,881,69,NA,0.456,-0.347
NA,105,"House",15627,43,6,"FL",200,0,1,"STEARNS, Clifford Bundy","S000822",1941,NA,0.554,-0.075,-219.94689,0.79,931,99,NA,0.645,0.171
NA,105,"House",15634,43,18,"FL",200,0,1,"ROS-LEHTINEN, Ileana","R000435",1952,NA,0.244,-0.225,-233.69261,0.76997,894,92,NA,0.246,-0.182
NA,105,"House",29328,43,3,"FL",100,0,1,"BROWN, Corrine","B000911",1946,NA,-0.429,0.192,-223.89692,0.777,887,91,NA,-0.428,0.01
NA,105,"House",29329,43,4,"FL",200,0,1,"FOWLER, Tillie Kidd","F000328",1942,2005,0.329,-0.209,-185.26801,0.815,904,78,NA,0.393,-0.205
NA,105,"House",29330,43,5,"FL",100,0,1,"THURMAN, Karen L.","T000253",1951,NA,-0.304,0.273,-275.2526,0.746,941,135,NA,-0.355,0.285
NA,105,"House",29331,43,7,"FL",200,0,1,"MICA, John L.","M000689",1943,NA,0.453,0.137,-152.78342,0.846,914,60,NA,0.401,0.146
NA,105,"House",29332,43,12,"FL",200,0,1,"CANADY, Charles Terrance","C000107",1954,NA,0.382,0.031,-142.31817,0.859,937,56,NA,0.381,0.126
NA,105,"House",29333,43,13,"FL",200,0,1,"MILLER, Daniel","M000720",1942,NA,0.453,-0.494,-205.35501,0.801,927,87,NA,0.485,-0.612
NA,105,"House",29334,43,17,"FL",100,0,1,"MEEK, Carrie P.","M000628",1926,2021,-0.483,0.12,-254.12357,0.751,888,112,NA,-0.468,0.107
NA,105,"House",29335,43,20,"FL",100,0,1,"DEUTSCH, Peter R.","D000275",1957,NA,-0.324,-0.115,-332.28982,0.689,893,162,NA,-0.374,0.025
NA,105,"House",29336,43,21,"FL",200,0,1,"DIAZ-BALART, Lincoln","D000299",1954,2025,0.243,-0.105,-243.60495,0.764,906,98,NA,0.21,-0.106
NA,105,"House",29337,43,23,"FL",100,0,1,"HASTINGS, Alcee Lamar","H000324",1936,2021,-0.564,0.157,-245.34497,0.7518,860,103,NA,-0.594,0.175
NA,105,"House",29509,43,15,"FL",200,0,1,"WELDON, David Joseph","W000267",1953,NA,0.471,0.146,-143.89003,0.851,889,71,NA,0.485,0.104
NA,105,"House",29510,43,16,"FL",200,0,1,"FOLEY, Mark A.","F000238",1954,NA,0.311,-0.381,-211.27691,0.795,919,109,NA,0.363,-0.421
NA,105,"House",29713,43,2,"FL",100,0,1,"BOYD, F. Allen, Jr.","B000716",1945,NA,-0.181,0.414,-314.35074,0.716,940,140,NA,-0.172,0.315
NA,105,"House",29714,43,11,"FL",100,0,1,"DAVIS, Jim","D000114",1957,NA,-0.278,0.025,-321.35688,0.707,928,153,NA,-0.301,0.103
NA,105,"House",29715,43,19,"FL",100,0,1,"WEXLER, Robert","W000314",1961,NA,-0.392,-0.193,-252.35341,0.755,899,113,NA,-0.369,-0.163
NA,105,"House",39508,43,1,"FL",200,0,1,"SCARBOROUGH, Charles Joseph","S000106",1963,NA,0.672,-0.433,-244.66723,0.757,877,112,NA,0.768,-0.416
NA,105,"House",14627,44,6,"GA",200,0,1,"GINGRICH, Newton Leroy","G000225",1943,NA,0.377,-0.257,-12.38816,0.905,124,2,NA,0.501,-0.133
NA,105,"House",15431,44,5,"GA",100,0,1,"LEWIS, John R.","L000287",1940,2020,-0.589,-0.221,-185.93922,0.80637,864,89,NA,-0.663,0.044
NA,105,"House",29338,44,1,"GA",200,0,1,"KINGSTON, Jack","K000220",1955,NA,0.54,0.302,-241.36332,0.771,930,94,NA,0.531,-0.074
NA,105,"House",29339,44,2,"GA",100,0,1,"BISHOP, Sanford Dixon, Jr.","B000490",1947,NA,-0.289,0.447,-316.15641,0.71206,931,145,NA,-0.254,0.511
NA,105,"House",29340,44,3,"GA",200,0,1,"COLLINS, Michael Allen (Mac)","C000640",1944,2018,0.536,0.324,-170.20322,0.829,910,69,NA,0.536,0.107
NA,105,"House",29341,44,11,"GA",200,0,1,"LINDER, John Elmer","L000321",1942,NA,0.559,-0.008,-158.95449,0.84,912,61,NA,0.447,-0.01
NA,105,"House",29344,44,4,"GA",100,0,1,"McKINNEY, Cynthia Ann","M000523",1955,NA,-0.533,-0.583,-256.06745,0.753,901,115,NA,-0.47,-0.725
NA,105,"House",29511,44,7,"GA",200,0,1,"BARR, Bob","B000169",1948,NA,0.632,0.218,-176.84772,0.826,923,83,NA,0.692,0.091
NA,105,"House",29512,44,8,"GA",200,0,1,"CHAMBLISS, Saxby","C000286",1943,NA,0.423,0.205,-128.30131,0.871,928,48,NA,0.384,0.321
NA,105,"House",29513,44,10,"GA",200,0,1,"NORWOOD, Charles W., Jr.","N000159",1941,2007,0.533,0.469,-136.38893,0.86,904,56,NA,0.516,0.364
NA,105,"House",99342,44,9,"GA",200,0,1,"DEAL, John Nathan","D000168",1942,NA,0.581,0.139,-181.06684,0.823,928,87,NA,0.542,0.048
NA,105,"House",10757,82,2,"HI",100,0,1,"MINK, Patsy Takemoto","M000797",1927,2002,-0.513,-0.067,-247.12548,0.767,931,103,NA,-0.549,-0.01
NA,105,"House",15245,82,1,"HI",100,0,1,"ABERCROMBIE, Neil","A000014",1938,NA,-0.432,-0.026,-320.20869,0.709,931,136,NA,-0.413,0.142
NA,105,"House",29345,63,2,"ID",200,0,1,"CRAPO, Michael Dean","C000880",1951,NA,0.505,0.291,-224.51096,0.78325,919,80,NA,0.414,0.154
NA,105,"House",29514,63,1,"ID",200,0,1,"CHENOWETH-HAGE, Helen P.","C000345",1938,2006,0.797,0.526,-295.07046,0.724,913,112,NA,0.676,0.428
NA,105,"House",10421,21,9,"IL",100,0,1,"YATES, Sidney Richard","Y000013",1909,2000,-0.494,-0.494,-171.34838,0.783,700,75,NA,-0.535,-0.591
NA,105,"House",12041,21,8,"IL",200,0,1,"CRANE, Philip Miller","C000873",1930,2014,0.739,0.023,-171.60486,0.825,892,76,NA,0.698,-0.115
NA,105,"House",14239,21,6,"IL",200,0,1,"HYDE, Henry John","H001022",1924,2007,0.312,-0.18,-192.29921,0.811,918,82,NA,0.346,-0.045
NA,105,"House",14677,21,10,"IL",200,0,1,"PORTER, John Edward","P000444",1935,2022,0.217,-0.604,-219.99818,0.787,917,97,NA,0.241,-0.781
NA,105,"House",15023,21,17,"IL",100,0,1,"EVANS, Lane Allen","E000250",1951,2014,-0.454,-0.181,-242.96161,0.772,941,99,NA,-0.42,-0.155
NA,105,"House",15036,21,3,"IL",100,0,1,"LIPINSKI, William Oliver","L000342",1937,NA,-0.176,0.3,-418.94785,0.622,883,186,NA,-0.146,0.328
NA,105,"House",15098,21,13,"IL",200,0,1,"FAWELL, Harris W.","F000049",1929,2021,0.332,-0.616,-242.04828,0.764,899,96,NA,0.311,-0.702
NA,105,"House",15417,21,14,"IL",200,0,1,"HASTERT, John Dennis","H000323",1942,NA,0.443,-0.122,-139.97775,0.86,931,54,NA,0.422,0.024
NA,105,"House",15453,21,12,"IL",100,0,1,"COSTELLO, Jerry Francis","C000794",1949,NA,-0.317,0.657,-322.49282,0.705,923,166,NA,-0.298,0.553
NA,105,"House",15620,21,19,"IL",100,0,1,"POSHARD, Glenn","P000452",1945,NA,-0.211,0.392,-297.12423,0.696,820,140,NA,-0.318,0.471
NA,105,"House",29115,21,15,"IL",200,0,1,"EWING, Thomas W.","E000282",1935,NA,0.361,-0.094,-178.60494,0.823,917,66,NA,0.316,-0.116
NA,105,"House",29346,21,1,"IL",100,0,1,"RUSH, Bobby L.","R000515",1946,NA,-0.479,-0.203,-214.92571,0.78673,896,107,NA,-0.493,-0.362
NA,105,"House",29348,21,4,"IL",100,0,1,"GUTIÉRREZ, Luis V.","G000535",1953,NA,-0.487,-0.26,-264.38068,0.74691,906,124,NA,-0.48,-0.26
NA,105,"House",29349,21,16,"IL",200,0,1,"MANZULLO, Donald A.","M001138",1944,NA,0.51,0,-194.90362,0.811,930,81,NA,0.557,-0.123
NA,105,"House",29516,21,11,"IL",200,0,1,"WELLER, Gerald C. (Jerry)","W000273",1957,NA,0.288,0.2,-321.19546,0.709,935,116,NA,0.304,0.083
NA,105,"House",29517,21,18,"IL",200,0,1,"LAHOOD, Ray H.","L000552",1945,NA,0.246,-0.076,-261.69236,0.757,942,97,NA,0.253,-0.043
NA,105,"House",29585,21,2,"IL",100,0,1,"JACKSON, Jesse L., Jr.","J000283",1965,NA,-0.538,-0.513,-182.92468,0.824,946,73,NA,-0.539,-0.702
NA,105,"House",29716,21,5,"IL",100,0,1,"BLAGOJEVICH, Rod R.","B000518",1956,NA,-0.317,-0.188,-228.25657,0.78,920,101,NA,-0.321,-0.203
NA,105,"House",29717,21,7,"IL",100,0,1,"DAVIS, Danny K.","D000096",1941,NA,-0.487,-0.266,-234.86171,0.77405,917,106,NA,-0.501,-0.499
NA,105,"House",29718,21,20,"IL",200,0,1,"SHIMKUS, John M.","S000364",1958,NA,0.375,0.154,-155.95192,0.84653,936,56,NA,0.323,0.092
NA,105,"House",10732,22,9,"IN",100,0,1,"HAMILTON, Lee Herbert","H000114",1931,2026,-0.171,-0.053,-378.32495,0.666,931,163,NA,-0.2,0.195
NA,105,"House",15014,22,6,"IN",200,0,1,"BURTON, Danny Lee","B001149",1938,NA,0.585,-0.026,-157.82789,0.839,900,75,NA,0.491,0.247
NA,105,"House",15124,22,1,"IN",100,0,1,"VISCLOSKY, Peter","V000108",1949,NA,-0.402,0.244,-361.15317,0.67733,927,180,NA,-0.359,0.334
NA,105,"House",29117,22,3,"IN",100,0,1,"ROEMER, Timothy John","R000385",1956,NA,-0.165,0.229,-354.41058,0.685,937,171,NA,-0.164,0.255
NA,105,"House",29350,22,5,"IN",200,0,1,"BUYER, Stephen Earle","B001203",1958,NA,0.435,0.192,-187.31896,0.809,884,66,NA,0.371,0.128
NA,105,"House",29518,22,2,"IN",200,0,1,"McINTOSH, David Martin","M000481",1958,NA,0.576,0.008,-198.61239,0.796,871,82,NA,0.666,-0.147
NA,105,"House",29519,22,4,"IN",200,0,1,"SOUDER, Mark Edward","S001143",1950,2022,0.435,-0.011,-242.4945,0.765,905,100,NA,0.507,-0.227
NA,105,"House",29520,22,8,"IN",200,0,1,"HOSTETTLER, John Nathan","H000807",1961,NA,0.705,0.077,-240.35907,0.773,935,110,NA,0.673,-0.105
NA,105,"House",29719,22,7,"IN",200,0,1,"PEASE, Edward Allan","P000171",1951,NA,0.413,-0.129,-197.56731,0.811,943,77,NA,0.386,-0.085
NA,105,"House",29720,22,10,"IN",100,0,1,"CARSON, Julia May","C000191",1938,2007,-0.464,-0.156,-217.92181,0.775,853,88,NA,-0.47,-0.205
NA,105,"House",14432,31,1,"IA",200,0,1,"LEACH, James Albert Smith","L000169",1942,2024,0.141,-0.79,-267.14861,0.748,920,119,NA,0.123,-0.543
NA,105,"House",29118,31,2,"IA",200,0,1,"NUSSLE, James Allen","N000172",1960,NA,0.417,-0.178,-241.40046,0.772,933,94,NA,0.382,-0.04
NA,105,"House",29521,31,4,"IA",200,0,1,"GANSKE, Greg","G000041",1949,NA,0.239,-0.3,-276.51547,0.743,931,113,NA,0.283,-0.385
NA,105,"House",29522,31,5,"IA",200,0,1,"LATHAM, Thomas","L000111",1948,NA,0.302,0.308,-153.31177,0.85,942,61,NA,0.336,0.052
NA,105,"House",29721,31,3,"IA",100,0,1,"BOSWELL, Leonard L.","B000652",1934,2018,-0.238,0.289,-337.79239,0.698,941,145,NA,-0.177,0.225
NA,105,"House",29524,32,4,"KS",200,0,1,"TIAHRT, Todd","T000260",1951,NA,0.449,0.341,-175.11156,0.829,932,69,NA,0.594,0.261
NA,105,"House",29722,32,1,"KS",200,0,1,"MORAN, Jerry","M000934",1954,NA,0.413,0.222,-252.96301,0.76515,945,110,NA,0.433,0.247
NA,105,"House",29723,32,2,"KS",200,0,1,"RYUN, Jim","R000566",1947,NA,0.547,0.267,-134.14893,0.866,930,43,NA,0.54,0.157
NA,105,"House",29724,32,3,"KS",200,0,1,"SNOWBARGER, Vincent K.","S000662",1949,NA,0.522,0.165,-134.01355,0.866,933,43,NA,0.526,0.102
NA,105,"House",14854,51,5,"KY",200,0,1,"ROGERS, Harold Dallas (Hal)","R000395",1937,NA,0.334,0.156,-147.30288,0.85424,935,61,NA,0.307,0.276
NA,105,"House",15406,51,4,"KY",200,0,1,"BUNNING, James Paul David","B001066",1931,2017,0.521,-0.049,-151.07875,0.85,930,65,NA,0.345,0.304
NA,105,"House",29352,51,2,"KY",200,0,1,"LEWIS, Ron","L000293",1946,NA,0.418,0.417,-120.02878,0.878,926,55,NA,0.419,0.408
NA,105,"House",29353,51,6,"KY",100,0,1,"BAESLER, Henry Scott (Scotty)","B000028",1941,NA,-0.155,0.28,-294.49385,0.726,919,136,NA,-0.151,0.329
NA,105,"House",29525,51,1,"KY",200,0,1,"WHITFIELD, Wayne Edward (Ed)","W000413",1943,NA,0.303,0.182,-214.17359,0.793,924,87,NA,0.347,0.097
NA,105,"House",29725,51,3,"KY",200,0,1,"NORTHUP, Anne Meagher","N000143",1948,NA,0.335,-0.035,-158.01794,0.845,938,56,NA,0.319,-0.031
NA,105,"House",14469,45,1,"LA",200,0,1,"LIVINGSTON, Robert Linlithgow, Jr.","L000371",1943,NA,0.326,0.109,-175.48683,0.825,915,64,NA,0.327,0.087
NA,105,"House",15401,45,6,"LA",200,0,1,"BAKER, Richard Hugh","B000072",1948,NA,0.423,0.022,-119.04417,0.876,899,42,NA,0.368,0.383
NA,105,"House",15451,45,4,"LA",200,0,1,"MCCRERY, James O., III","M000388",1949,NA,0.362,0.08,-134.73397,0.858,883,51,NA,0.352,0.076
NA,105,"House",29120,45,2,"LA",100,0,1,"JEFFERSON, William Jennings","J000070",1947,NA,-0.424,0.242,-232.86342,0.762,857,100,NA,-0.457,0.253
NA,105,"House",29726,45,5,"LA",200,0,1,"COOKSEY, John","C000735",1941,2022,0.334,0.014,-161.65012,0.832,877,60,NA,0.401,0.108
NA,105,"House",29727,45,7,"LA",100,0,1,"JOHN, Christopher","J000110",1960,NA,-0.12,0.735,-251.06469,0.753,885,101,NA,-0.128,0.664
NA,105,"House",94679,45,3,"LA",200,0,1,"TAUZIN, Wilbert Joseph (Billy)","T000058",1943,NA,0.341,0.16,-132.76767,0.863,901,57,NA,0.326,0.183
NA,105,"House",29528,2,2,"ME",100,0,1,"BALDACCI, John Elias","B000081",1955,NA,-0.333,-0.001,-227.68069,0.784,937,88,NA,-0.347,-0.054
NA,105,"House",29728,2,1,"ME",100,0,1,"ALLEN, Thomas H.","A000357",1945,NA,-0.4,-0.105,-207.09106,0.801,934,84,NA,-0.406,-0.1
NA,105,"House",14873,52,5,"MD",100,0,1,"HOYER, Steny Hamilton","H000874",1939,NA,-0.381,0.124,-265.98426,0.75033,926,119,NA,-0.35,0.062
NA,105,"House",15408,52,3,"MD",100,0,1,"CARDIN, Benjamin Louis","C000141",1943,NA,-0.32,-0.224,-235.74929,0.7733,917,110,NA,-0.301,-0.275
NA,105,"House",15434,52,8,"MD",200,0,1,"MORELLA, Constance A.","M000941",1931,NA,-0.018,-0.893,-245.51184,0.766,922,99,NA,-0.016,-1
NA,105,"House",29122,52,1,"MD",200,0,1,"GILCHREST, Wayne Thomas","G000180",1946,NA,0.204,-0.563,-217.80142,0.791,930,83,NA,0.213,-0.511
NA,105,"House",29355,52,4,"MD",100,0,1,"WYNN, Albert Russell","W000784",1951,NA,-0.38,0.038,-233.37346,0.777,924,91,NA,-0.369,-0.001
NA,105,"House",29356,52,6,"MD",200,0,1,"BARTLETT, Roscoe Gardner","B000208",1926,NA,0.493,-0.091,-183.14768,0.823,940,85,NA,0.578,0.1
NA,105,"House",29529,52,2,"MD",200,0,1,"EHRLICH, Robert L., Jr.","E000093",1957,NA,0.36,-0.366,-218.04217,0.79,924,91,NA,0.409,-0.46
NA,105,"House",29587,52,7,"MD",100,0,1,"CUMMINGS, Elijah Eugene","C000984",1951,2019,-0.438,-0.148,-188.02172,0.81748,933,76,NA,-0.423,-0.232
NA,105,"House",14039,3,9,"MA",100,0,1,"MOAKLEY, John Joseph","M000834",1927,2001,-0.418,-0.054,-221.16797,0.767,833,88,NA,-0.412,0.06
NA,105,"House",14435,3,7,"MA",100,0,1,"MARKEY, Edward John","M000133",1946,NA,-0.517,-0.47,-195.09855,0.80236,886,85,NA,-0.502,-0.443
NA,105,"House",14824,3,4,"MA",100,0,1,"FRANK, Barney","F000339",1940,NA,-0.499,-0.534,-248.32989,0.761,909,108,NA,-0.524,-0.635
NA,105,"House",15427,3,8,"MA",100,0,1,"KENNEDY, Joseph Patrick, II","K000110",1952,NA,-0.413,-0.453,-206.03815,0.798,915,86,NA,-0.419,-0.521
NA,105,"House",15616,3,2,"MA",100,0,1,"NEAL, Richard Edmund","N000015",1949,NA,-0.417,-0.105,-222.22508,0.78121,900,80,NA,-0.41,-0.018
NA,105,"House",29123,3,1,"MA",100,0,1,"OLVER, John Walter","O000085",1936,2023,-0.577,-0.207,-179.57007,0.824,930,74,NA,-0.58,-0.201
NA,105,"House",29358,3,5,"MA",100,0,1,"MEEHAN, Martin Thomas","M000627",1956,NA,-0.39,-0.539,-235.2201,0.77,901,98,NA,-0.45,-0.433
NA,105,"House",29729,3,3,"MA",100,0,1,"McGOVERN, James P.","M000312",1959,NA,-0.538,-0.351,-192.23512,0.81253,926,92,NA,-0.47,-0.401
NA,105,"House",29730,3,6,"MA",100,0,1,"TIERNEY, John F.","T000266",1951,NA,-0.488,-0.433,-200.23377,0.807,932,93,NA,-0.483,-0.389
NA,105,"House",29731,3,10,"MA",100,0,1,"DELAHUNT, Bill","D000210",1941,2024,-0.495,-0.293,-220.96247,0.788,928,97,NA,-0.518,-0.443
NA,105,"House",2605,23,16,"MI",100,0,1,"DINGELL, John David, Jr.","D000355",1926,2019,-0.448,0.313,-332.25229,0.689,892,145,NA,-0.402,0.25
NA,105,"House",10713,23,14,"MI",100,0,1,"CONYERS, John, Jr.","C000714",1929,2019,-0.658,-0.512,-220.43016,0.7732,857,76,NA,-0.741,-0.672
NA,105,"House",14407,23,10,"MI",100,0,1,"BONIOR, David Edward","B000619",1945,NA,-0.547,-0.006,-244.38599,0.767,922,110,NA,-0.583,0.242
